frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z
"4.196664","-3.15","0","-120","-0.157","0.076","0.985","3.15","0","-120","0.096","-0.064","0.993"
"4.210951","-3.15","0","-120","-0.157","0.076","0.985","3.15","0","-120","0.095","-0.064","0.993"
"4.22583","-3.15","0","-120","-0.153","0.085","0.985","3.15","0","-120","0.096","-0.058","0.994"
"4.239366","-3.15","0","-120","-0.148","0.089","0.985","3.15","0","-120","0.096","-0.046","0.994"
"4.253761","-3.15","0","-120","-0.148","0.09","0.985","3.15","0","-120","0.096","-0.043","0.994"
"4.268198","-3.15","0","-120","-0.148","0.09","0.985","3.15","0","-120","0.097","-0.041","0.994"
"4.28237","-3.15","0","-120","-0.148","0.094","0.984","3.15","0","-120","0.096","-0.039","0.995"
"4.29665","-3.15","0","-120","-0.148","0.095","0.984","3.15","0","-120","0.096","-0.039","0.995"
"4.31098","-3.15","0","-120","-0.148","0.1","0.984","3.15","0","-120","0.099","-0.047","0.994"
"4.325768","-3.15","0","-120","-0.147","0.103","0.984","3.15","0","-120","0.099","-0.047","0.994"
"4.339547","-3.15","0","-120","-0.145","0.107","0.984","3.15","0","-120","0.1","-0.047","0.994"
"4.353817","-3.15","0","-120","-0.144","0.108","0.984","3.15","0","-120","0.1","-0.047","0.994"
"4.368943","-3.15","0","-120","-0.144","0.109","0.984","3.15","0","-120","0.1","-0.047","0.994"
"4.3823","-3.15","0","-120","-0.143","0.109","0.984","3.15","0","-120","0.1","-0.047","0.994"
"4.396894","-3.15","0","-120","-0.102","0.12","0.987","3.15","0","-120","0.114","-0.042","0.993"
"4.410854","-3.15","0","-120","-0.099","0.123","0.988","3.15","0","-120","0.117","-0.042","0.992"
"4.425758","-3.15","0","-120","-0.093","0.124","0.988","3.15","0","-120","0.119","-0.041","0.992"
"4.439409","-3.15","0","-120","-0.091","0.125","0.988","3.15","0","-120","0.12","-0.041","0.992"
"4.453734","-3.15","0","-120","-0.088","0.126","0.988","3.15","0","-120","0.122","-0.04","0.992"
"4.468082","-3.15","0","-120","-0.081","0.129","0.988","3.15","0","-120","0.124","-0.039","0.992"
"4.48228","-3.15","0","-120","-0.041","0.12","0.992","3.15","0","-120","0.138","-0.034","0.99"
"4.496637","-3.15","0","-120","0.017","0.108","0.994","3.15","0","-120","0.165","-0.026","0.986"
"4.510929","-3.15","0","-120","0.019","0.107","0.994","3.15","0","-120","0.165","-0.027","0.986"
"4.525836","-3.15","0","-120","0.021","0.106","0.994","3.15","0","-120","0.166","-0.027","0.986"
"4.539394","-3.15","0","-120","0.026","0.107","0.994","3.15","0","-120","0.166","-0.028","0.986"
"4.55371","-3.15","0","-120","0.028","0.107","0.994","3.15","0","-120","0.167","-0.029","0.986"
"4.568055","-3.15","0","-120","0.035","0.106","0.994","3.15","0","-120","0.167","-0.03","0.985"
"4.582464","-3.15","0","-120","0.038","0.105","0.994","3.15","0","-120","0.167","-0.03","0.985"
"4.596622","-3.15","0","-120","0.04","0.105","0.994","3.15","0","-120","0.168","-0.032","0.985"
"4.611011","-3.15","0","-120","0.045","0.106","0.993","3.15","0","-120","0.169","-0.031","0.985"
"4.625934","-3.15","0","-120","0.049","0.106","0.993","3.15","0","-120","0.171","-0.027","0.985"
"4.639401","-3.15","0","-120","0.05","0.106","0.993","3.15","0","-120","0.171","-0.026","0.985"
"4.653739","-3.15","0","-120","0.051","0.106","0.993","3.15","0","-120","0.172","-0.025","0.985"
"4.668048","-3.15","0","-120","0.051","0.099","0.994","3.15","0","-120","0.175","-0.026","0.984"
"4.682249","-3.15","0","-120","0.059","0.052","0.997","3.15","0","-120","0.183","-0.065","0.981"
"4.69669","-3.15","0","-120","0.062","-0.028","0.998","3.15","0","-120","0.203","-0.139","0.969"
"4.71087","-3.15","0","-120","0.063","-0.029","0.998","3.15","0","-120","0.206","-0.14","0.968"
"4.725758","-3.15","0","-120","0.063","-0.029","0.998","3.15","0","-120","0.207","-0.14","0.968"
"4.73977","-3.15","0","-120","0.064","-0.028","0.998","3.15","0","-120","0.206","-0.14","0.968"
"4.753758","-3.15","0","-120","0.062","-0.027","0.998","3.15","0","-120","0.206","-0.14","0.969"
"4.767979","-3.15","0","-120","0.064","-0.029","0.998","3.15","0","-120","0.207","-0.141","0.968"
"4.782241","-3.15","0","-120","0.064","-0.03","0.997","3.15","0","-120","0.21","-0.146","0.967"
"4.796587","-3.15","0","-120","0.064","-0.031","0.997","3.15","0","-120","0.211","-0.148","0.966"
"4.810908","-3.15","0","-120","0.066","-0.034","0.997","3.15","0","-120","0.211","-0.149","0.966"
"4.82589","-3.15","0","-120","0.067","-0.033","0.997","3.15","0","-120","0.212","-0.15","0.966"
"4.839466","-3.15","0","-120","0.067","-0.033","0.997","3.15","0","-120","0.212","-0.15","0.966"
"4.853748","-3.15","0","-120","0.067","-0.033","0.997","3.15","0","-120","0.21","-0.144","0.967"
"4.868064","-3.15","0","-120","0.07","-0.032","0.997","3.15","0","-120","0.209","-0.141","0.968"
"4.882975","-3.15","0","-120","0.079","-0.034","0.996","3.15","0","-120","0.206","-0.135","0.969"
"4.896603","-3.15","0","-120","0.087","-0.034","0.996","3.15","0","-120","0.206","-0.132","0.969"
"4.910866","-3.15","0","-120","0.087","-0.034","0.996","3.15","0","-120","0.206","-0.132","0.97"
"4.92576","-3.15","0","-120","0.096","-0.036","0.995","3.15","0","-120","0.206","-0.132","0.97"
"4.93938","-3.15","0","-120","0.096","-0.036","0.995","3.15","0","-120","0.206","-0.131","0.97"
"4.953874","-3.15","0","-120","0.1","-0.039","0.994","3.15","0","-120","0.206","-0.131","0.97"
"4.968077","-3.15","0","-120","0.1","-0.039","0.994","3.15","0","-120","0.206","-0.131","0.97"
"4.982368","-3.15","0","-120","0.095","-0.038","0.995","3.15","0","-120","0.206","-0.131","0.97"
"4.996716","-3.15","0","-120","0.089","-0.036","0.995","3.15","0","-120","0.205","-0.131","0.97"
"5.010877","-3.15","0","-120","0.087","-0.036","0.996","3.15","0","-120","0.205","-0.131","0.97"
"5.025997","-3.15","0","-120","0.087","-0.036","0.996","3.15","0","-120","0.205","-0.131","0.97"
"5.039422","-3.15","0","-120","0.087","-0.036","0.996","3.15","0","-120","0.205","-0.131","0.97"
"5.053782","-3.15","0","-120","0.086","-0.035","0.996","3.15","0","-120","0.205","-0.131","0.97"
"5.068004","-3.15","0","-120","0.086","-0.036","0.996","3.15","0","-120","0.205","-0.131","0.97"
"5.082445","-3.15","0","-120","0.091","-0.042","0.995","3.15","0","-120","0.205","-0.131","0.97"
"5.096498","-3.15","0","-120","0.095","-0.049","0.994","3.15","0","-120","0.205","-0.131","0.97"
"5.110863","-3.15","0","-120","0.101","-0.052","0.994","3.15","0","-120","0.205","-0.131","0.97"
"5.12607","-3.15","0","-120","0.097","-0.075","0.992","3.15","0","-120","0.205","-0.13","0.97"
"5.139643","-3.15","0","-120","0.101","-0.078","0.992","3.15","0","-120","0.207","-0.13","0.97"
"5.153725","-3.15","0","-120","0.101","-0.078","0.992","3.15","0","-120","0.207","-0.13","0.97"
"5.168093","-3.15","0","-120","0.104","-0.071","0.992","3.15","0","-120","0.207","-0.13","0.97"
"5.182308","-3.15","0","-120","0.109","-0.075","0.991","3.15","0","-120","0.208","-0.131","0.969"
"5.19657","-3.15","0","-120","0.109","-0.076","0.991","3.15","0","-120","0.21","-0.131","0.969"
"5.210871","-3.15","0","-120","0.16","-0.071","0.985","3.15","0","-120","0.241","-0.132","0.961"
"5.225925","-3.15","0","-120","0.158","-0.065","0.985","3.15","0","-120","0.242","-0.133","0.961"
"5.23944","-3.15","0","-120","0.157","-0.061","0.986","3.15","0","-120","0.244","-0.134","0.96"
"5.253644","-3.15","0","-120","0.159","-0.061","0.985","3.15","0","-120","0.244","-0.135","0.96"
"5.26803","-3.15","0","-120","0.16","-0.061","0.985","3.15","0","-120","0.245","-0.135","0.96"
"5.282303","-3.15","0","-120","0.165","-0.062","0.984","3.15","0","-120","0.247","-0.136","0.959"
"5.296703","-3.15","0","-120","0.166","-0.062","0.984","3.15","0","-120","0.248","-0.137","0.959"
"5.310935","-3.15","0","-120","0.166","-0.062","0.984","3.15","0","-120","0.249","-0.137","0.959"
"5.325728","-3.15","0","-120","0.171","-0.063","0.983","3.15","0","-120","0.251","-0.138","0.958"
"5.33948","-3.15","0","-120","0.172","-0.063","0.983","3.15","0","-120","0.256","-0.141","0.956"
"5.353827","-3.15","0","-120","0.174","-0.063","0.983","3.15","0","-120","0.256","-0.141","0.956"
"5.368036","-3.15","0","-120","0.175","-0.062","0.983","3.15","0","-120","0.257","-0.142","0.956"
"5.382505","-3.15","0","-120","0.181","-0.063","0.981","3.15","0","-120","0.259","-0.142","0.955"
"5.39784","-3.15","0","-120","0.183","-0.062","0.981","3.15","0","-120","0.259","-0.142","0.955"
"5.411086","-3.15","0","-120","0.187","-0.063","0.98","3.15","0","-120","0.26","-0.142","0.955"
"5.425951","-3.15","0","-120","0.219","-0.072","0.973","3.15","0","-120","0.274","-0.142","0.951"
"5.439435","-3.15","0","-120","0.224","-0.079","0.971","3.15","0","-120","0.275","-0.142","0.951"
"5.453876","-3.15","0","-120","0.227","-0.084","0.97","3.15","0","-120","0.271","-0.138","0.953"
"5.468185","-3.15","0","-120","0.229","-0.086","0.97","3.15","0","-120","0.27","-0.138","0.953"
"5.482205","-3.15","0","-120","0.229","-0.086","0.97","3.15","0","-120","0.27","-0.138","0.953"
"5.496478","-3.15","0","-120","0.229","-0.086","0.97","3.15","0","-120","0.269","-0.138","0.953"
"5.510837","-3.15","0","-120","0.231","-0.088","0.969","3.15","0","-120","0.269","-0.138","0.953"
"5.525924","-3.15","0","-120","0.232","-0.086","0.969","3.15","0","-120","0.265","-0.138","0.954"
"5.539361","-3.15","0","-120","0.231","-0.085","0.969","3.15","0","-120","0.262","-0.133","0.956"
"5.553752","-3.15","0","-120","0.234","-0.084","0.969","3.15","0","-120","0.262","-0.133","0.956"
"5.568059","-3.15","0","-120","0.233","-0.083","0.969","3.15","0","-120","0.261","-0.131","0.956"
"5.582368","-3.15","0","-120","0.2","-0.06","0.978","3.15","0","-120","0.258","-0.128","0.958"
"5.596554","-3.15","0","-120","0.173","-0.067","0.983","3.15","0","-120","0.256","-0.128","0.958"
"5.610909","-3.15","0","-120","0.171","-0.066","0.983","3.15","0","-120","0.257","-0.138","0.956"
"5.626216","-3.15","0","-120","0.171","-0.065","0.983","3.15","0","-120","0.252","-0.141","0.958"
"5.639462","-3.15","0","-120","0.171","-0.065","0.983","3.15","0","-120","0.249","-0.14","0.958"
"5.653793","-3.15","0","-120","0.17","-0.065","0.983","3.15","0","-120","0.246","-0.139","0.959"
"5.668047","-3.15","0","-120","0.17","-0.065","0.983","3.15","0","-120","0.247","-0.141","0.959"
"5.682443","-3.15","0","-120","0.171","-0.066","0.983","3.15","0","-120","0.247","-0.141","0.959"
"5.696558","-3.15","0","-120","0.17","-0.066","0.983","3.15","0","-120","0.248","-0.142","0.958"
"5.710829","-3.15","0","-120","0.17","-0.067","0.983","3.15","0","-120","0.248","-0.142","0.958"
"5.725945","-3.15","0","-120","0.167","-0.067","0.984","3.15","0","-120","0.248","-0.142","0.958"
"5.739498","-3.15","0","-120","0.166","-0.066","0.984","3.15","0","-120","0.248","-0.142","0.958"
"5.753683","-3.15","0","-120","0.156","-0.061","0.986","3.15","0","-120","0.247","-0.142","0.958"
"5.768113","-3.15","0","-120","0.172","-0.013","0.985","3.15","0","-120","0.241","-0.132","0.962"
"5.782331","-3.15","0","-120","0.169","-0.011","0.986","3.15","0","-120","0.24","-0.127","0.962"
"5.796571","-3.15","0","-120","0.168","-0.01","0.986","3.15","0","-120","0.239","-0.127","0.963"
"5.810957","-3.15","0","-120","0.167","-0.01","0.986","3.15","0","-120","0.238","-0.126","0.963"
"5.82606","-3.15","0","-120","0.167","-0.01","0.986","3.15","0","-120","0.238","-0.126","0.963"
"5.83943","-3.15","0","-120","0.167","-0.01","0.986","3.15","0","-120","0.239","-0.126","0.963"
"5.853881","-3.15","0","-120","0.167","-0.01","0.986","3.15","0","-120","0.239","-0.126","0.963"
"5.867939","-3.15","0","-120","0.169","-0.009","0.986","3.15","0","-120","0.239","-0.126","0.963"
"5.882296","-3.15","0","-120","0.17","-0.008","0.985","3.15","0","-120","0.239","-0.126","0.963"
"5.8965","-3.15","0","-120","0.17","-0.008","0.985","3.15","0","-120","0.239","-0.126","0.963"
"5.911625","-3.15","0","-120","0.17","-0.008","0.985","3.15","0","-120","0.241","-0.125","0.962"
"5.925794","-3.15","0","-120","0.17","-0.007","0.985","3.15","0","-120","0.242","-0.124","0.962"
"5.939418","-3.15","0","-120","0.168","-0.004","0.986","3.15","0","-120","0.241","-0.122","0.963"
"5.953889","-3.15","0","-120","0.169","-0.002","0.986","3.15","0","-120","0.24","-0.119","0.964"
"5.968126","-3.15","0","-120","0.174","0.001","0.985","3.15","0","-120","0.24","-0.117","0.964"
"5.98221","-3.15","0","-120","0.231","-0.005","0.973","3.15","0","-120","0.251","-0.107","0.962"
"5.996651","-3.15","0","-120","0.237","-0.01","0.972","3.15","0","-120","0.252","-0.106","0.962"
"6.010745","-3.15","0","-120","0.238","-0.011","0.971","3.15","0","-120","0.252","-0.107","0.962"
"6.025723","-3.15","0","-120","0.238","-0.011","0.971","3.15","0","-120","0.252","-0.107","0.962"
"6.039372","-3.15","0","-120","0.239","-0.012","0.971","3.15","0","-120","0.253","-0.107","0.962"
"6.053882","-3.15","0","-120","0.241","-0.013","0.97","3.15","0","-120","0.253","-0.108","0.962"
"6.068088","-3.15","0","-120","0.242","-0.014","0.97","3.15","0","-120","0.253","-0.108","0.961"
"6.082406","-3.15","0","-120","0.244","-0.016","0.97","3.15","0","-120","0.256","-0.109","0.961"
"6.096699","-3.15","0","-120","0.245","-0.017","0.969","3.15","0","-120","0.261","-0.11","0.959"
"6.110816","-3.15","0","-120","0.247","-0.018","0.969","3.15","0","-120","0.261","-0.111","0.959"
"6.126051","-3.15","0","-120","0.248","-0.019","0.969","3.15","0","-120","0.263","-0.11","0.959"
"6.139486","-3.15","0","-120","0.248","-0.019","0.968","3.15","0","-120","0.262","-0.11","0.959"
"6.15379","-3.15","0","-120","0.248","-0.018","0.969","3.15","0","-120","0.262","-0.11","0.959"
"6.16806","-3.15","0","-120","0.269","-0.024","0.963","3.15","0","-120","0.262","-0.11","0.959"
"6.18232","-3.15","0","-120","0.271","-0.024","0.962","3.15","0","-120","0.262","-0.11","0.959"
"6.196681","-3.15","0","-120","0.206","-0.01","0.978","3.15","0","-120","0.258","-0.11","0.96"
"6.210726","-3.15","0","-120","0.19","-0.016","0.982","3.15","0","-120","0.253","-0.112","0.961"
"6.225881","-3.15","0","-120","0.189","-0.016","0.982","3.15","0","-120","0.253","-0.113","0.961"
"6.239591","-3.15","0","-120","0.184","-0.016","0.983","3.15","0","-120","0.251","-0.114","0.961"
"6.253689","-3.15","0","-120","0.183","-0.016","0.983","3.15","0","-120","0.248","-0.116","0.962"
"6.26793","-3.15","0","-120","0.183","-0.016","0.983","3.15","0","-120","0.248","-0.117","0.962"
"6.282225","-3.15","0","-120","0.182","-0.015","0.983","3.15","0","-120","0.247","-0.118","0.962"
"6.296519","-3.15","0","-120","0.181","-0.015","0.983","3.15","0","-120","0.245","-0.119","0.962"
"6.310818","-3.15","0","-120","0.181","-0.015","0.983","3.15","0","-120","0.243","-0.12","0.963"
"6.325774","-3.15","0","-120","0.181","-0.015","0.983","3.15","0","-120","0.242","-0.12","0.963"
"6.339433","-3.15","0","-120","0.178","-0.013","0.984","3.15","0","-120","0.241","-0.12","0.963"
"6.353669","-3.15","0","-120","0.183","-0.014","0.983","3.15","0","-120","0.24","-0.12","0.963"
"6.368007","-3.15","0","-120","0.179","-0.014","0.984","3.15","0","-120","0.238","-0.121","0.964"
"6.382308","-3.15","0","-120","0.128","0.021","0.992","3.15","0","-120","0.228","-0.117","0.967"
"6.396671","-3.15","0","-120","0.128","0.021","0.992","3.15","0","-120","0.224","-0.116","0.968"
"6.410729","-3.15","0","-120","0.13","0.023","0.991","3.15","0","-120","0.222","-0.116","0.968"
"6.426659","-3.15","0","-120","0.131","0.023","0.991","3.15","0","-120","0.217","-0.112","0.97"
"6.439351","-3.15","0","-120","0.134","0.025","0.991","3.15","0","-120","0.213","-0.109","0.971"
"6.453648","-3.15","0","-120","0.134","0.025","0.991","3.15","0","-120","0.213","-0.109","0.971"
"6.468053","-3.15","0","-120","0.134","0.027","0.991","3.15","0","-120","0.212","-0.108","0.971"
"6.482401","-3.15","0","-120","0.133","0.028","0.991","3.15","0","-120","0.211","-0.108","0.972"
"6.496579","-3.15","0","-120","0.131","0.029","0.991","3.15","0","-120","0.211","-0.107","0.972"
"6.510831","-3.15","0","-120","0.13","0.033","0.991","3.15","0","-120","0.209","-0.106","0.972"
"6.525775","-3.15","0","-120","0.13","0.038","0.991","3.15","0","-120","0.208","-0.105","0.972"
"6.539331","-3.15","0","-120","0.129","0.038","0.991","3.15","0","-120","0.207","-0.105","0.973"
"6.553721","-3.15","0","-120","0.131","0.039","0.991","3.15","0","-120","0.206","-0.104","0.973"
"6.568038","-3.15","0","-120","0.125","0.042","0.991","3.15","0","-120","0.205","-0.103","0.973"
"6.582213","-3.15","0","-120","0.126","0.042","0.991","3.15","0","-120","0.203","-0.103","0.974"
"6.596538","-3.15","0","-120","0.126","0.042","0.991","3.15","0","-120","0.203","-0.102","0.974"
