frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z
"2.980499","-0.109","0.242","0.337","-0.123","-0.149","0.981","-0.046","0.245","0.346","-0.103","-0.178","0.979"
"2.994976","-0.109","0.242","0.337","-0.124","-0.15","0.981","-0.046","0.245","0.346","-0.103","-0.178","0.979"
"3.008853","-0.109","0.242","0.337","-0.124","-0.152","0.981","-0.046","0.245","0.347","-0.103","-0.178","0.979"
"3.023443","-0.109","0.242","0.337","-0.124","-0.152","0.981","-0.046","0.245","0.347","-0.102","-0.178","0.979"
"3.037731","-0.109","0.242","0.337","-0.124","-0.152","0.981","-0.046","0.245","0.347","-0.102","-0.178","0.979"
"3.054082","-0.109","0.242","0.337","-0.124","-0.152","0.981","-0.046","0.245","0.347","-0.102","-0.178","0.979"
"3.066703","-0.109","0.242","0.338","-0.123","-0.151","0.981","-0.046","0.245","0.347","-0.102","-0.178","0.979"
"3.080667","-0.109","0.242","0.338","-0.115","-0.148","0.982","-0.046","0.244","0.347","-0.102","-0.178","0.979"
"3.094806","-0.109","0.242","0.337","-0.116","-0.148","0.982","-0.046","0.245","0.347","-0.103","-0.179","0.979"
"3.10916","-0.109","0.242","0.337","-0.117","-0.15","0.982","-0.046","0.245","0.347","-0.103","-0.179","0.979"
"3.123728","-0.108","0.242","0.337","-0.121","-0.143","0.982","-0.046","0.245","0.347","-0.102","-0.181","0.978"
"3.137747","-0.108","0.242","0.337","-0.12","-0.142","0.983","-0.046","0.245","0.347","-0.103","-0.181","0.978"
"3.151987","-0.108","0.242","0.337","-0.12","-0.142","0.983","-0.046","0.245","0.347","-0.104","-0.181","0.978"
"3.16647","-0.108","0.242","0.337","-0.118","-0.143","0.983","-0.046","0.245","0.347","-0.105","-0.18","0.978"
"3.180649","-0.108","0.242","0.337","-0.116","-0.147","0.982","-0.046","0.244","0.347","-0.105","-0.182","0.978"
"3.195017","-0.108","0.241","0.337","-0.114","-0.153","0.982","-0.046","0.244","0.347","-0.105","-0.182","0.978"
"3.209111","-0.108","0.241","0.337","-0.113","-0.153","0.982","-0.046","0.244","0.347","-0.106","-0.183","0.977"
"3.223443","-0.108","0.241","0.337","-0.115","-0.152","0.982","-0.046","0.244","0.347","-0.106","-0.183","0.977"
"3.237549","-0.108","0.241","0.337","-0.116","-0.154","0.981","-0.046","0.244","0.347","-0.106","-0.183","0.977"
"3.251741","-0.108","0.241","0.337","-0.12","-0.157","0.98","-0.045","0.244","0.347","-0.106","-0.183","0.977"
"3.26901","-0.108","0.241","0.337","-0.126","-0.16","0.979","-0.045","0.244","0.347","-0.107","-0.183","0.977"
"3.28041","-0.108","0.241","0.337","-0.127","-0.163","0.978","-0.045","0.244","0.347","-0.107","-0.184","0.977"
"3.295022","-0.107","0.241","0.337","-0.129","-0.164","0.978","-0.045","0.244","0.347","-0.112","-0.185","0.976"
"3.309414","-0.107","0.241","0.337","-0.142","-0.16","0.977","-0.045","0.244","0.347","-0.121","-0.186","0.975"
"3.323299","-0.107","0.241","0.337","-0.145","-0.15","0.978","-0.045","0.244","0.347","-0.128","-0.186","0.974"
"3.337772","-0.107","0.241","0.337","-0.146","-0.149","0.978","-0.045","0.244","0.346","-0.13","-0.187","0.974"
"3.352032","-0.107","0.241","0.337","-0.146","-0.148","0.978","-0.045","0.244","0.346","-0.131","-0.187","0.974"
"3.366882","-0.107","0.241","0.337","-0.147","-0.148","0.978","-0.045","0.244","0.346","-0.141","-0.185","0.973"
"3.380444","-0.107","0.241","0.336","-0.147","-0.148","0.978","-0.045","0.244","0.346","-0.141","-0.186","0.972"
"3.394839","-0.107","0.241","0.336","-0.149","-0.153","0.977","-0.045","0.244","0.346","-0.141","-0.186","0.972"
"3.409139","-0.107","0.241","0.337","-0.149","-0.154","0.977","-0.045","0.244","0.346","-0.141","-0.186","0.972"
"3.423446","-0.107","0.241","0.337","-0.145","-0.153","0.978","-0.045","0.244","0.346","-0.141","-0.186","0.972"
"3.437932","-0.107","0.241","0.337","-0.145","-0.152","0.978","-0.045","0.244","0.346","-0.141","-0.185","0.973"
"3.451946","-0.107","0.241","0.337","-0.146","-0.156","0.977","-0.045","0.244","0.346","-0.145","-0.185","0.972"
"3.469316","-0.107","0.241","0.337","-0.152","-0.162","0.975","-0.045","0.244","0.346","-0.145","-0.186","0.972"
"3.48278","-0.107","0.241","0.337","-0.153","-0.163","0.975","-0.045","0.244","0.346","-0.146","-0.186","0.972"
"3.494659","-0.107","0.241","0.338","-0.154","-0.163","0.975","-0.045","0.244","0.346","-0.148","-0.187","0.971"
"3.509123","-0.107","0.241","0.338","-0.157","-0.165","0.974","-0.045","0.244","0.347","-0.148","-0.183","0.972"
"3.523224","-0.107","0.241","0.339","-0.164","-0.171","0.972","-0.045","0.243","0.347","-0.145","-0.181","0.973"
"3.537502","-0.107","0.241","0.339","-0.164","-0.172","0.971","-0.045","0.243","0.348","-0.143","-0.182","0.973"
"3.55196","-0.108","0.241","0.339","-0.162","-0.169","0.972","-0.045","0.243","0.348","-0.142","-0.181","0.973"
"3.566801","-0.108","0.241","0.339","-0.159","-0.166","0.973","-0.046","0.243","0.348","-0.141","-0.18","0.973"
"3.581315","-0.108","0.241","0.339","-0.156","-0.164","0.974","-0.046","0.243","0.348","-0.142","-0.18","0.973"
"3.594789","-0.109","0.241","0.339","-0.156","-0.164","0.974","-0.046","0.243","0.349","-0.142","-0.181","0.973"
"3.609205","-0.109","0.24","0.34","-0.157","-0.163","0.974","-0.047","0.243","0.349","-0.143","-0.182","0.973"
"3.623486","-0.11","0.24","0.34","-0.157","-0.164","0.974","-0.047","0.243","0.349","-0.143","-0.182","0.973"
